Run,Generation,Fitness,Chromosome
20,4996,10.020491788734251,"[1.0018785448552334, 0.9963678908408898, 0.9895121357837183, 0.9747157784862652, 0.9480333054813963, 0.8980798845731187, 0.8058562217780101, 0.6485884037288968, 0.4304257354135263, 0.1955396718289149, 0.04677780945500766, 0.01094035895278449, 0.009769529276803574, 0.010462516483335538, 0.0217535756543796, 0.010557245689167756, 0.010369462044186824, 0.011110055304363702, 0.011957932005354858, -0.0003540709144124188, 53.41050006567242, 0.0004172790235870095, 0.20685405818118652, 0.0031451940529598323, 0.00023081405817095487, 0.6304001334190683, 2.524532989234146, 4.568019211504572e-05, 0.07444199397279501, 0.00048068619598677474, 9.439642806100593, 7.785706430503894e-05, 0.20056195394288107, 1.5518145820901282e-05, 19024.395160581684, 0.005940067608548535, 6.021682117008942e-06, 835.1829593268376, 2934.2530871916156, 0.2808436314287505]"
21,4992,70.18025959899835,"[0.6941575938442274, 0.47961353178437743, 0.22182565649483107, 0.045113133121938834, 0.013670271745698124, 0.06666943950244128, 0.38863099468006007, 0.6274414534545074, 0.7701676661475618, 0.8361372249535988, 0.8433122923331131, 0.7861306255380053, 0.6635547318777728, 0.4692259821173799, 0.24499013256780383, 0.07063870396946255, 0.014430080974208663, 0.010305146663548162, 0.00969710414261156, -0.00023701596884803493, 0.02068042661925831, 0.40702546745386753, 7.887513684456135e-08, 1112.1502535264424, 0.0017714094414103636, 30763.07239438024, 11.152101839901523, 0.0007569758457335278, 0.016035554190133746, 0.0056837041855012736, 6.9519159037174845, 0.11165351452777397, 521481.46972896816, 0.11578144347402375, 276912.7879797429, 0.021741282799091627, 0.22921516417134968, 0.0009715727417741063, 6.268508333340154e-08, 0.03775371094130786]"
22,4988,16.23936613327721,"[0.7590462367793286, 0.5920280123686209, 0.3652058086082471, 0.14496409946658192, 0.031294659717309624, 0.01110012262666392, 0.010349206363195109, 0.009785707810540991, 0.010088590868338326, 0.009766727416033186, 0.010190351567003025, 0.009995560595893776, 0.010730849586832633, 0.011089424555371858, 0.022395494395331755, 0.010703077912998243, 0.010271211043201773, 0.010208118073756734, 0.010098538798511567, 0.00012868668354760088, 98.52138762518923, 0.21754466355093346, 0.006226064530696931, 0.00021671029422169375, 1.9080443290131077e-05, 0.01245218769506866, 1.0263883548785698e-07, 6.892289529530583e-10, 0.024884068001818166, 0.02085418066732328, 3.334668262206945e-05, 1.885394159042166e-05, 0.5980938919292946, 9.099670184031603e-06, 184750.12464259757, 0.00022141666207892453, 0.010146828537214249, 8.768376665409209e-05, 1634.8428731676684, 0.0020447481110810947]"
23,4855,10.337598553055495,"[0.9932630929362389, 0.9893867295852258, 0.9799546566817701, 0.9680190621032524, 0.9424832671678439, 0.8903509666197301, 0.7951878640341311, 0.630123493448126, 0.39381151286761806, 0.16857183265533038, 0.03675828503598453, 0.011428953389585788, 0.007768555903439105, -0.019340576912790786, 0.01059229033125142, 0.010328697300403636, 0.010246403989168436, 0.010914851479024448, 0.043671648539844315, 0.0020374888497252898, 70.2001185807218, 0.15997412855889778, 0.19825220125807033, 0.05664476754104433, 0.11806289936055317, 1.4893973756230632, 0.4495116458203559, 0.07177330357154366, 10.065645747444266, 0.38893280755785203, 0.6624143688937872, 0.021147801917262992, 1.3773505353487827, 1250.4910333558564, 0.048427623541622423, 1.5004777971482413, 0.1791167906526895, 0.01251045973011506, 32.479234329472206, 0.03646689299592602]"
24,4920,17.984276480722468,"[0.3638726650758022, 0.1325035678387925, 0.02138006776046885, 0.013991434167678646, 0.011628864352035296, 0.02086517813362887, 0.011214059029427851, 0.012262800386091705, 0.010262081677511973, 0.010546074523481271, 0.010191567843171266, 0.010197337519920642, 0.009956218112306542, -0.0029409187300910473, 0.01010988481741027, 0.010193962093722994, 0.011007996473969798, 0.011255352750758507, 0.010003281291819344, 0.0005934247946589718, 0.37581064377947465, 5817.187398457301, 6.337949774469894, 0.7027906611455526, 35.10528395882667, 33231.79556201535, 0.6475210075546362, 11.676938812273482, 1.8404804382421296e-06, 0.2822759564171881, 0.05110205242891327, 0.0003633114179986375, 0.0002498512486805113, 44.908205907090284, 7.126734545592048e-05, 0.0018391218943308767, 7.243545007453517, 0.791738231772019, 0.012927977458703853, 86.79831537335977]"
25,4976,16.125321799005654,"[0.7979771364042266, 0.6355463168184717, 0.39988650698710076, 0.1633032365463525, 0.010987699393249676, 0.009192725396581102, 0.004699447841412722, 0.010242951840916212, 0.006569310724803249, 0.010150453245491492, 0.010289656246602365, 0.010516496925030155, 0.004225769800670536, 0.010738897970227338, 0.023861491496915826, 0.01060043367133132, 0.007749542286511572, 0.00993192354266994, 0.008550618534506674, 0.0008977198138473569, 0.0066601437630795105, 0.005047072808216606, 2.87341528133298, 0.3958506411455233, 99.15260088453489, 0.09703858868305211, 12.500241378726349, 0.09896308181156843, 0.9985366061766897, 2.5639216039467887e-05, 0.025587168069929667, 1.0386493160026977, 2.6359140555930116, 0.0013002429344183926, 52.5633038212226, 6.3292413974444505e-06, 0.4852870992763542, 0.17106531034692624, 0.16135900847459364, 0.06980031905902448]"
26,4986,16.88265174766267,"[0.6565148313709122, 0.4463124082214802, 0.21010245544272854, 0.051106834084955824, 0.012685490498492904, 0.009989460269910993, 0.006623862184517878, 0.007090884901775554, 0.010571661084253935, 0.010160142244258881, 0.010005242469593199, 0.00027496694421910717, 0.009770678451820562, 0.016406778398430355, 0.010383934804567136, 0.009840166806376689, -0.008435289189316011, 0.010758105491890125, 0.010063983037363878, 0.0001068167945401006, 7.4989925563764555, 0.02076706941023349, 0.0535199914235861, 231.55720518107728, 0.05244947991261517, 0.020562452284525773, 28.26836528018263, 8.306361513580336, 6.9217800577054165, 0.0010067535671997704, 0.014427238027693355, 14.7879107964326, 0.08647016086640949, 4292.816568813953, 0.007446257248646297, 4.180941663576959e-05, 2909.836831677876, 0.01092630289485825, 0.012939345435706942, 0.001536793076203292]"
27,4978,31.86032964248561,"[0.942766708988694, 0.8879111196117552, 0.7884012497179036, 0.6293636895112882, 0.40331614614853634, 0.17416216099561208, 0.04053510740561898, 0.013035612317537706, 0.06624845643806589, 0.43338818757760694, 0.2007291972277324, 0.0502791237891871, 0.00959933976519553, 0.01014799868337829, 0.010496076157203065, 0.010465270962396623, 0.014098211757381629, 0.04363303295491672, 0.032608728111915085, 0.0010741532011033792, 0.012249662193817524, 2.4439821714842805e-06, 1080.1666092884132, 21329064.79362813, 5.155259217840402, 0.021661493434949483, 0.002336259709174559, 0.0007856160063025816, 23.66815446326472, 83457.78584523936, 1.6037522761102234e-05, 2.6252575386205937e-07, 12389.717464885422, 0.003138466362330306, 0.024573711930917747, 1196.561977521244, 420.59100748224233, 172.8527455242862, 1045.9690639900882, 2.377843369606554]"
28,4995,9.442298986537136,"[0.9973411889517184, 0.9946750611984693, 0.9893460839870551, 0.981123407962857, 0.9636823851541811, 0.9291658055053371, 0.8624282475347484, 0.7422710909757411, 0.5700838082227833, 0.3379214554041746, 0.12351866188514576, 0.01946058771547403, 0.011808110410572354, 0.010334949935392758, 0.010542713871575266, 0.015500258339429931, 0.010404742030269795, 0.013171826120931691, 0.010056713655346668, -4.580523725320301e-05, 0.00032316708250661695, 0.0016044034915160897, 0.34037753754598554, 9.94276626157477e-07, 0.03625051545275346, 0.07362571962026093, 0.2955984917274002, 66.36954271581476, 0.009109000338527644, 0.0006733380697530925, 0.010757341423879878, 2.409980906249597e-10, 2401165.7856304143, 0.006901621399044196, 492.05213271307804, 5.662166912106059e-10, 3.7277043181000246e-07, 6.408155230700334e-09, 0.002648286591390446, 0.018867013789262258]"
29,4997,15.18174650349244,"[0.8818853940685691, 0.778141556607657, 0.6074662815112192, 0.36819033405648327, 0.14527096829099312, 0.027951015569959693, 0.01048486550622183, 0.002812971484055078, 0.008972386949156669, 0.01014570761503579, 0.01017168539080459, 0.010467751734018036, 0.009695501109133356, 0.006055174857201645, 0.009990000460530444, 0.01096832604993063, 0.010897392159519851, 0.010354597750188143, 0.012416712300994918, -0.00010931572551310534, 0.0004948341342722904, 0.0014349031318745716, 0.0021987652027580375, 4.049561001543118e-05, 0.003907822773065689, 4181.256732057698, 0.02301013579908624, 972.1252188104276, 6.058491161390668e-05, 6.01903571870553e-05, 0.006283023952755093, 6.274119670900464e-07, 0.004355657473279165, 200393.18984632782, 3.467305194289401e-05, 0.012306330350393292, 0.001189089128208729, 0.0459044581586845, 37.22328514253803, 0.06255713860926722]"
