Run,Generation,Fitness,Chromosome
20,294,22.568314979431676,"[1.0239607237672166, 0.9865431922340813, 1.0054970596043429, 0.08611456490650049, -0.9878771272571996, -0.013314775059196648, -0.9341562444767249, 1.0306970932385306, 0.9966101185557523, -0.9159513808090898, 1.081037732221466, -0.957198944036338, -0.026291190262671016, 0.14156407479846322, -0.011824192689048552, -0.010560750079696035, -0.9918283649842339, 1.0056937954433867, 0.01203625238094208, -1.015573059256977]"
21,270,23.602829429426265,"[0.9507089164607203, 0.08587280045624635, -1.0179780142060268, 1.0601070029743305, -0.008343562421380568, -1.0607820364800338, 0.9905379064407533, 3.5484678249986246e-05, 0.008923639380117976, 1.0219764803304061, 0.11632286296545225, 0.0024765760093146127, 1.9977003230485382, -1.0077459007331955, -0.9795418632138739, 1.076107424765337, -1.0146643002652436, -0.028519272617866243, -0.07065038712614058, -0.061283273973350205]"
22,286,18.84709741764064,"[0.8897941884811598, -0.0039636709423298555, -0.07956082794767116, -0.0005995461305943195, 1.0753901774013093, 0.02612106586871832, 0.9735766973168722, -0.05284451289279435, 1.0232104253668979, -0.9700683341663447, 0.10564995643123698, 0.02136525736744499, 0.01941603386207369, -1.0087886352496511, 0.012622444279896783, 1.0393412679960683, -1.049948984878509, -0.03907740851838426, -0.05234716750585644, 1.01037127530354]"
23,258,20.470418290922538,"[-0.046485411509921803, -0.9688874239364509, -0.05169277859345556, -1.0052850798676873, 0.009022503276835181, -0.0010891238785610824, -0.9381017320600185, -0.9038245469222739, 0.11678819861781342, -0.9542946714911977, -0.060289338603869425, 0.966381256618762, -0.014941826242310441, -1.005000259503066, -0.0624257804345163, 0.021469341196011626, -0.0753365332153475, -0.12445519766193147, -0.04254752741725909, 0.07411272126675073]"
24,298,20.195732615495643,"[1.0296009463375881, -0.9721401365507232, -0.9592797817554404, 0.9384105247315668, 0.0824509203792596, 0.9679050489969931, 0.08094411019427383, -1.0113452868090027, 0.013956502664761672, 0.95004057280926, 0.05601304396456186, -0.06663806874898448, 0.028831977783372764, 0.0033831829369592725, 0.9802782643174996, -0.9513677572851069, 0.060313505557591185, -1.030558904905365, 0.9604124346643461, 0.9419721827865795]"
25,251,22.653578998616354,"[1.026034872959407, 0.002807735325334626, -0.09716330861622868, -0.9767887444158792, -0.134354870334354, -0.9688050597477558, 0.9552955147978786, -1.0093197365860025, -1.0837895401049593, 0.9665070142193803, -0.9716406263132686, -0.030260590668978793, -1.0340164387623494, -1.0260947484880436, -0.029075807382699992, -0.9828615497985291, -1.0004738144583785, -0.06220203612142772, 0.03221594720413101, 0.9679818011409358]"
26,216,23.892083557583163,"[-1.0174335363095075, 1.0212149254700122, -0.9898633555057463, -0.001440290525572152, -1.1053318309993108, 0.9613314728603246, -0.005329973302113267, 1.0131528642154946, -0.9667372595624286, 1.0283210204733253, -0.056714636230883464, 1.0004910326957974, -0.015930101895325954, 0.02716269334245336, 1.0426322509807076, -0.9223583183559558, 0.12359525751240508, -0.09170299923041725, 0.09201363400729257, 1.030981328547731]"
27,297,22.637317024373488,"[1.031904003471575, 1.04409852311034, 0.05241420432499311, 0.009737455392423655, -1.1097728751589075, 0.022245423121538543, 1.0605259970106875, -0.9814149886449908, 0.9731710071210395, -0.057932256646298974, 0.0034334411479264304, -0.9685629279208845, -0.026069790021448824, 0.020413365597433675, -1.0373677139728272, 0.03184198263867266, -0.939256756275082, 1.9889983938278606, 0.9844798445682992, -1.0507018022125632]"
28,262,16.69838771755238,"[-0.011022689688818588, 0.974359526372159, 0.05264557794589475, -0.01098394485136378, -1.0137471074979736, 0.09981900538756605, -0.9546169094963197, -1.0273036087936296, 0.10545133130214701, 0.04687181826367315, -0.0992453328849594, 0.04364954030173873, -1.0010935953316542, 0.009468860771995935, -0.0075297392192661405, 0.04841083857527195, 0.0010278704161024166, 0.05042962199939627, -0.0761748770909243, -0.9402221769174899]"
29,284,25.848346333868363,"[0.8946071243816558, 0.050477413203290133, -0.06237950529387515, 0.015947553111557156, 1.034723233221051, -1.0242764057033193, -0.07180648072194096, -1.09588112213431, 0.09195630582172498, 0.014089036157031387, -1.0264694085386523, -0.10624616501085704, 0.9596278230054693, 0.9862169129799749, -0.8745124896142036, 0.9520353102685952, -1.0596959233388041, -0.04189182301379546, 0.05748650464562033, 0.010857625643102331]"
